audio_name,applied_effects,GA_effects,similarity_indv,best_fit
99.mp3,"{0: {'rate_hz': 8.55}, 4: {'depth': 0.21}, 1: {'delay_seconds': 3.15}, 2: {'drive_db': 14.75}, 5: {'wet_level': 0.42}}","{0: {'rate_hz': 6.99}, 4: {'depth': 0.26}, 5: {'wet_level': 0.27}, 1: {'delay_seconds': 3.07}, 2: {'drive_db': 15.53}, 3: {'gain_db': -3.16}}",0.7166882153063783,
100.mp3,"{3: {'gain_db': -5.71}, 5: {'wet_level': 0.49}, 0: {'rate_hz': 16.87}}",{4: {'depth': 0.37}},0.0,
101.mp3,"{5: {'wet_level': 0.55}, 3: {'gain_db': 8.13}}","{3: {'gain_db': 0.63}, 4: {'depth': 0.4}, 5: {'wet_level': 0.42}}",0.37726379209108774,
102.mp3,"{4: {'depth': 0.49}, 2: {'drive_db': 14.36}, 1: {'delay_seconds': 2.5}, 3: {'gain_db': 3.35}, 5: {'wet_level': 0.38}, 0: {'rate_hz': 15.23}}","{1: {'delay_seconds': 3.37}, 4: {'depth': 0.51}, 0: {'rate_hz': 14.56}, 5: {'wet_level': 0.22}, 3: {'gain_db': 9.5}, 2: {'drive_db': 11.51}}",0.7630502641888453,
103.mp3,"{4: {'depth': 0.37}, 5: {'wet_level': 0.6}, 1: {'delay_seconds': 3.88}, 0: {'rate_hz': 16.78}}","{0: {'rate_hz': 18.71}, 4: {'depth': 0.49}, 3: {'gain_db': 7.93}}",0.3901644493122443,
104.mp3,"{4: {'depth': 0.24}, 3: {'gain_db': 8.96}, 0: {'rate_hz': 6.1}, 5: {'wet_level': 0.58}}","{4: {'depth': 0.24}, 5: {'wet_level': 0.36}, 3: {'gain_db': -7.93}, 0: {'rate_hz': 15.41}, 2: {'drive_db': 5.49}}",0.28420283563254345,
105.mp3,{0: {'rate_hz': 2.47}},"{4: {'depth': 0.41}, 2: {'drive_db': 19.42}}",0.0,
106.mp3,"{0: {'rate_hz': 6.42}, 1: {'delay_seconds': 4.62}, 4: {'depth': 0.51}}","{4: {'depth': 0.35}, 0: {'rate_hz': 2.97}, 2: {'drive_db': 13.6}, 1: {'delay_seconds': 3.16}, 5: {'wet_level': 0.38}, 3: {'gain_db': -5.93}}",0.3527011866914838,
107.mp3,"{4: {'depth': 0.4}, 1: {'delay_seconds': 1.04}, 2: {'drive_db': 15.85}, 0: {'rate_hz': 9.33}}","{5: {'wet_level': 0.2}, 0: {'rate_hz': 9.55}, 1: {'delay_seconds': 1.08}}",0.4923201082994897,
108.mp3,"{1: {'delay_seconds': 4.65}, 2: {'drive_db': 16.74}, 4: {'depth': 0.35}, 0: {'rate_hz': 14.31}}","{1: {'delay_seconds': 2.78}, 3: {'gain_db': -0.76}, 5: {'wet_level': 0.57}, 2: {'drive_db': 7.28}, 0: {'rate_hz': 8.19}, 4: {'depth': 0.28}}",0.4008438342988962,
109.mp3,"{1: {'delay_seconds': 2.09}, 3: {'gain_db': 2.14}, 4: {'depth': 0.35}, 2: {'drive_db': 15.74}, 0: {'rate_hz': 14.87}}","{4: {'depth': 0.48}, 2: {'drive_db': 8.34}, 1: {'delay_seconds': 2.46}}",0.40625677819301004,
110.mp3,"{2: {'drive_db': 14.88}, 4: {'depth': 0.35}}","{4: {'depth': 0.59}, 1: {'delay_seconds': 1.14}, 2: {'drive_db': 3.52}, 3: {'gain_db': -2.08}, 5: {'wet_level': 0.42}}",0.11016897081413211,
111.mp3,"{0: {'rate_hz': 19.35}, 5: {'wet_level': 0.21}}","{3: {'gain_db': 6.67}, 0: {'rate_hz': 16.73}}",0.4322997416020672,
112.mp3,"{4: {'depth': 0.58}, 2: {'drive_db': 13.77}}","{3: {'gain_db': -6.54}, 4: {'depth': 0.4}}",0.3448275862068966,
113.mp3,"{2: {'drive_db': 13.77}, 4: {'depth': 0.37}, 0: {'rate_hz': 16.54}, 1: {'delay_seconds': 2.92}, 5: {'wet_level': 0.58}}","{3: {'gain_db': 6.28}, 0: {'rate_hz': 11.59}, 1: {'delay_seconds': 4.46}, 5: {'wet_level': 0.51}, 4: {'depth': 0.49}}",0.5456628548269945,
114.mp3,"{3: {'gain_db': 5.33}, 5: {'wet_level': 0.36}, 1: {'delay_seconds': 3.68}, 2: {'drive_db': 1.46}, 0: {'rate_hz': 12.05}}","{5: {'wet_level': 0.49}, 2: {'drive_db': 9.47}, 1: {'delay_seconds': 4.12}}",0.41745696730922566,
115.mp3,"{4: {'depth': 0.49}, 5: {'wet_level': 0.52}}","{4: {'depth': 0.28}, 5: {'wet_level': 0.35}, 3: {'gain_db': 5.04}}",0.4148351648351648,
116.mp3,"{3: {'gain_db': -6.71}, 4: {'depth': 0.59}, 5: {'wet_level': 0.28}}","{2: {'drive_db': 11.16}, 3: {'gain_db': 8.14}, 4: {'depth': 0.28}, 1: {'delay_seconds': 4.41}}",0.2296511812372691,
117.mp3,{2: {'drive_db': 19.82}},{},0.0,
118.mp3,"{3: {'gain_db': -7.43}, 2: {'drive_db': 2.34}, 4: {'depth': 0.22}, 1: {'delay_seconds': 2.77}}",{2: {'drive_db': 18.63}},0.01939411098527749,
119.mp3,"{4: {'depth': 0.6}, 1: {'delay_seconds': 1.34}, 2: {'drive_db': 9.83}, 3: {'gain_db': -6.25}, 5: {'wet_level': 0.49}}","{4: {'depth': 0.36}, 2: {'drive_db': 15.36}}",0.2112487708947886,
120.mp3,"{2: {'drive_db': 19.32}, 3: {'gain_db': 8.5}, 4: {'depth': 0.21}}",{},0.0,
121.mp3,"{1: {'delay_seconds': 2.37}, 4: {'depth': 0.27}, 0: {'rate_hz': 3.7}, 5: {'wet_level': 0.49}}","{1: {'delay_seconds': 3.35}, 0: {'rate_hz': 10.32}, 3: {'gain_db': -4.07}, 5: {'wet_level': 0.53}}",0.5349022008672838,
122.mp3,"{2: {'drive_db': 17.21}, 3: {'gain_db': -7.86}, 5: {'wet_level': 0.47}, 1: {'delay_seconds': 4.31}}","{2: {'drive_db': 19.42}, 5: {'wet_level': 0.43}, 1: {'delay_seconds': 2.5}}",0.5916315769439977,
123.mp3,{4: {'depth': 0.31}},"{5: {'wet_level': 0.53}, 4: {'depth': 0.39}, 2: {'drive_db': 2.95}}",0.24731182795698925,
124.mp3,{0: {'rate_hz': 9.95}},{0: {'rate_hz': 16.02}},0.39601990049751246,
125.mp3,"{5: {'wet_level': 0.51}, 2: {'drive_db': 4.42}}",{},0.0,
126.mp3,"{2: {'drive_db': 12.5}, 3: {'gain_db': 4.58}, 1: {'delay_seconds': 3.39}, 5: {'wet_level': 0.33}, 0: {'rate_hz': 19.83}, 4: {'depth': 0.44}}","{5: {'wet_level': 0.31}, 4: {'depth': 0.26}, 3: {'gain_db': -3.97}, 2: {'drive_db': 18.81}, 1: {'delay_seconds': 3.78}}",0.5593306790573689,
127.mp3,{2: {'drive_db': 1.77}},{},0.0,
128.mp3,"{1: {'delay_seconds': 1.17}, 0: {'rate_hz': 11.61}}","{1: {'delay_seconds': 2.77}, 0: {'rate_hz': 16.33}, 5: {'wet_level': 0.25}, 4: {'depth': 0.42}}",0.2939248374611785,
129.mp3,"{3: {'gain_db': 9.13}, 4: {'depth': 0.34}}",{4: {'depth': 0.3}},0.4411764705882352,
130.mp3,"{4: {'depth': 0.35}, 0: {'rate_hz': 1.56}, 2: {'drive_db': 6.13}, 5: {'wet_level': 0.24}}","{2: {'drive_db': 8.82}, 1: {'delay_seconds': 1.83}, 4: {'depth': 0.56}}",0.3015140591204037,
131.mp3,"{0: {'rate_hz': 12.68}, 4: {'depth': 0.31}}","{0: {'rate_hz': 4.6}, 4: {'depth': 0.24}, 1: {'delay_seconds': 1.2}}",0.37898985787456324,
132.mp3,"{2: {'drive_db': 16.94}, 4: {'depth': 0.35}}","{2: {'drive_db': 12.42}, 4: {'depth': 0.46}, 0: {'rate_hz': 11.47}}",0.4729634002361274,
133.mp3,{5: {'wet_level': 0.49}},"{4: {'depth': 0.33}, 5: {'wet_level': 0.47}}",0.47959183673469385,
134.mp3,"{1: {'delay_seconds': 3.06}, 3: {'gain_db': 4.15}, 4: {'depth': 0.57}}",{4: {'depth': 0.54}},0.31578947368421056,
135.mp3,"{5: {'wet_level': 0.22}, 3: {'gain_db': -6.31}, 0: {'rate_hz': 15.1}}","{1: {'delay_seconds': 3.25}, 3: {'gain_db': -8.71}, 4: {'depth': 0.35}, 0: {'rate_hz': 11.18}, 5: {'wet_level': 0.23}}",0.5245722986209285,
136.mp3,"{4: {'depth': 0.48}, 0: {'rate_hz': 7.26}, 1: {'delay_seconds': 2.14}, 3: {'gain_db': -4.24}, 5: {'wet_level': 0.46}}","{2: {'drive_db': 9.35}, 3: {'gain_db': -2.64}, 4: {'depth': 0.44}, 0: {'rate_hz': 5.34}, 5: {'wet_level': 0.29}, 1: {'delay_seconds': 4.12}}",0.6063467866478136,
137.mp3,"{1: {'delay_seconds': 4.71}, 4: {'depth': 0.36}, 3: {'gain_db': -1.39}, 2: {'drive_db': 8.54}}","{3: {'gain_db': -5.81}, 1: {'delay_seconds': 4.98}, 4: {'depth': 0.23}}",0.5937313579871937,
138.mp3,{3: {'gain_db': 5.09}},{},0.0,
139.mp3,{4: {'depth': 0.38}},"{3: {'gain_db': -1.59}, 2: {'drive_db': 16.98}, 4: {'depth': 0.38}}",0.3333333333333333,
140.mp3,"{5: {'wet_level': 0.45}, 3: {'gain_db': -4.06}, 4: {'depth': 0.25}, 2: {'drive_db': 4.56}, 0: {'rate_hz': 18.91}}","{0: {'rate_hz': 13.47}, 3: {'gain_db': 9.72}, 2: {'drive_db': 5.4}, 5: {'wet_level': 0.5}}",0.5948142874444371,
141.mp3,"{3: {'gain_db': 5.21}, 5: {'wet_level': 0.3}, 2: {'drive_db': 4.91}, 4: {'depth': 0.44}, 1: {'delay_seconds': 4.04}}","{1: {'delay_seconds': 1.92}, 4: {'depth': 0.49}, 2: {'drive_db': 8.44}}",0.42553628126232107,
142.mp3,"{3: {'gain_db': -4.81}, 2: {'drive_db': 1.29}, 5: {'wet_level': 0.44}}","{5: {'wet_level': 0.29}, 2: {'drive_db': 6.97}}",0.4518366454496866,
143.mp3,"{3: {'gain_db': -4.7}, 4: {'depth': 0.26}, 2: {'drive_db': 17.52}, 5: {'wet_level': 0.53}, 1: {'delay_seconds': 4.7}}","{0: {'rate_hz': 5.86}, 2: {'drive_db': 6.63}, 1: {'delay_seconds': 4.56}, 4: {'depth': 0.34}}",0.4226686611689269,
144.mp3,"{1: {'delay_seconds': 3.92}, 3: {'gain_db': -7.22}, 5: {'wet_level': 0.28}, 0: {'rate_hz': 13.06}, 2: {'drive_db': 15.16}}","{2: {'drive_db': 4.03}, 4: {'depth': 0.43}, 5: {'wet_level': 0.46}, 1: {'delay_seconds': 4.23}, 0: {'rate_hz': 10.53}}",0.48610564310819704,
145.mp3,"{5: {'wet_level': 0.49}, 3: {'gain_db': 4.34}, 2: {'drive_db': 19.85}, 0: {'rate_hz': 6.41}}","{3: {'gain_db': -6.14}, 4: {'depth': 0.56}, 1: {'delay_seconds': 1.15}}",0.08269476372924647,
146.mp3,"{5: {'wet_level': 0.38}, 0: {'rate_hz': 6.69}}","{5: {'wet_level': 0.28}, 1: {'delay_seconds': 4.21}, 0: {'rate_hz': 5.43}, 2: {'drive_db': 16.19}, 4: {'depth': 0.49}, 3: {'gain_db': 3.49}}",0.2736960733915932,
147.mp3,"{3: {'gain_db': -0.38}, 2: {'drive_db': 18.0}, 4: {'depth': 0.33}}","{4: {'depth': 0.28}, 2: {'drive_db': 4.77}, 3: {'gain_db': -4.6}}",0.6354730325829443,
148.mp3,"{1: {'delay_seconds': 2.72}, 2: {'drive_db': 17.3}, 5: {'wet_level': 0.35}}",{1: {'delay_seconds': 2.44}},0.2990196078431372,
149.mp3,"{1: {'delay_seconds': 3.86}, 5: {'wet_level': 0.52}}","{4: {'depth': 0.21}, 3: {'gain_db': -9.54}, 5: {'wet_level': 0.35}, 1: {'delay_seconds': 1.48}, 0: {'rate_hz': 18.18}, 2: {'drive_db': 5.37}}",0.176082768699349,
150.mp3,{3: {'gain_db': -8.81}},{3: {'gain_db': 8.41}},0.4022908712252691,
151.mp3,{4: {'depth': 0.43}},"{2: {'drive_db': 18.83}, 4: {'depth': 0.42}}",0.4883720930232558,
152.mp3,"{3: {'gain_db': 9.47}, 5: {'wet_level': 0.3}}",{},0.0,
153.mp3,"{5: {'wet_level': 0.36}, 0: {'rate_hz': 18.67}}","{4: {'depth': 0.34}, 1: {'delay_seconds': 2.5}}",0.0,
154.mp3,"{1: {'delay_seconds': 1.5}, 3: {'gain_db': 0.23}, 2: {'drive_db': 5.08}, 5: {'wet_level': 0.31}}","{1: {'delay_seconds': 1.04}, 5: {'wet_level': 0.43}}",0.37036866359447007,
155.mp3,{0: {'rate_hz': 18.72}},"{3: {'gain_db': -6.1}, 2: {'drive_db': 13.85}, 0: {'rate_hz': 13.99}}",0.2491096866096866,
156.mp3,"{0: {'rate_hz': 16.28}, 4: {'depth': 0.51}}","{3: {'gain_db': 2.75}, 0: {'rate_hz': 2.7}}",0.08292383292383287,
157.mp3,"{2: {'drive_db': 5.71}, 1: {'delay_seconds': 1.79}, 4: {'depth': 0.39}, 0: {'rate_hz': 18.22}, 5: {'wet_level': 0.48}, 3: {'gain_db': -4.39}}","{1: {'delay_seconds': 1.91}, 2: {'drive_db': 12.28}, 0: {'rate_hz': 11.98}, 5: {'wet_level': 0.27}, 3: {'gain_db': -5.03}}",0.6161056163847352,
158.mp3,"{3: {'gain_db': 2.37}, 2: {'drive_db': 14.93}, 0: {'rate_hz': 15.0}, 5: {'wet_level': 0.53}, 1: {'delay_seconds': 1.31}}","{4: {'depth': 0.45}, 1: {'delay_seconds': 3.62}, 5: {'wet_level': 0.26}}",0.1729099555146495,
159.mp3,"{0: {'rate_hz': 4.52}, 1: {'delay_seconds': 2.64}, 4: {'depth': 0.46}, 3: {'gain_db': -5.46}, 5: {'wet_level': 0.39}, 2: {'drive_db': 11.94}}","{3: {'gain_db': 0.15}, 0: {'rate_hz': 10.9}, 2: {'drive_db': 12.5}, 5: {'wet_level': 0.25}, 4: {'depth': 0.38}, 1: {'delay_seconds': 1.63}}",0.734190887396663,
160.mp3,{4: {'depth': 0.59}},"{3: {'gain_db': -7.92}, 4: {'depth': 0.46}}",0.38983050847457634,
161.mp3,"{0: {'rate_hz': 12.46}, 4: {'depth': 0.33}, 5: {'wet_level': 0.34}}","{1: {'delay_seconds': 4.13}, 5: {'wet_level': 0.34}, 4: {'depth': 0.24}, 3: {'gain_db': 2.37}, 0: {'rate_hz': 12.52}, 2: {'drive_db': 8.53}}",0.453742886327156,
162.mp3,"{5: {'wet_level': 0.38}, 0: {'rate_hz': 11.17}, 1: {'delay_seconds': 4.6}, 4: {'depth': 0.49}}",{0: {'rate_hz': 10.94}},0.24485228290062666,
163.mp3,{3: {'gain_db': -5.04}},{3: {'gain_db': -1.62}},0.8634185303514377,
164.mp3,"{2: {'drive_db': 19.47}, 5: {'wet_level': 0.45}, 1: {'delay_seconds': 3.7}, 4: {'depth': 0.25}, 0: {'rate_hz': 3.21}, 3: {'gain_db': 1.78}}","{2: {'drive_db': 13.91}, 5: {'wet_level': 0.32}, 1: {'delay_seconds': 2.3}, 3: {'gain_db': 1.26}, 4: {'depth': 0.56}}",0.522151806891988,
165.mp3,"{0: {'rate_hz': 8.62}, 3: {'gain_db': -8.14}, 5: {'wet_level': 0.43}, 1: {'delay_seconds': 2.13}}","{3: {'gain_db': 5.77}, 2: {'drive_db': 1.63}, 0: {'rate_hz': 12.98}, 1: {'delay_seconds': 2.3}}",0.515831027924985,
166.mp3,"{0: {'rate_hz': 13.84}, 2: {'drive_db': 18.89}, 4: {'depth': 0.43}, 3: {'gain_db': 3.91}, 1: {'delay_seconds': 3.92}}","{0: {'rate_hz': 7.02}, 3: {'gain_db': 2.65}, 2: {'drive_db': 17.7}, 1: {'delay_seconds': 1.06}, 5: {'wet_level': 0.35}}",0.5272655586887764,
167.mp3,"{3: {'gain_db': 5.5}, 1: {'delay_seconds': 3.76}}","{3: {'gain_db': 6.91}, 1: {'delay_seconds': 4.17}}",0.8968580337490829,
168.mp3,"{2: {'drive_db': 7.11}, 3: {'gain_db': -4.33}}",{},0.0,
169.mp3,"{5: {'wet_level': 0.57}, 0: {'rate_hz': 3.87}}","{2: {'drive_db': 11.99}, 4: {'depth': 0.45}, 5: {'wet_level': 0.43}, 0: {'rate_hz': 3.0}, 3: {'gain_db': -6.32}}",0.3400898402236217,
170.mp3,"{3: {'gain_db': -9.92}, 2: {'drive_db': 16.34}, 1: {'delay_seconds': 3.04}, 4: {'depth': 0.27}, 0: {'rate_hz': 10.7}}","{2: {'drive_db': 9.67}, 4: {'depth': 0.48}, 5: {'wet_level': 0.25}}",0.19108712584844778,
171.mp3,"{0: {'rate_hz': 12.71}, 4: {'depth': 0.24}, 5: {'wet_level': 0.53}, 1: {'delay_seconds': 2.0}}","{5: {'wet_level': 0.22}, 2: {'drive_db': 9.65}, 3: {'gain_db': 1.81}, 0: {'rate_hz': 12.81}, 1: {'delay_seconds': 1.83}}",0.470111970468457,
172.mp3,"{3: {'gain_db': -5.13}, 2: {'drive_db': 18.71}, 1: {'delay_seconds': 2.62}}","{5: {'wet_level': 0.34}, 1: {'delay_seconds': 2.98}}",0.28753180661577604,
173.mp3,"{2: {'drive_db': 5.73}, 5: {'wet_level': 0.5}, 0: {'rate_hz': 4.36}, 4: {'depth': 0.32}, 3: {'gain_db': 0.75}}","{4: {'depth': 0.31}, 1: {'delay_seconds': 2.01}}",0.19375,
174.mp3,"{1: {'delay_seconds': 1.83}, 0: {'rate_hz': 4.79}, 2: {'drive_db': 9.49}}",{0: {'rate_hz': 6.26}},0.30111768573307035,
175.mp3,{3: {'gain_db': 3.47}},{},0.0,
176.mp3,{4: {'depth': 0.33}},{4: {'depth': 0.34}},0.9696969696969697,
177.mp3,"{3: {'gain_db': -8.28}, 0: {'rate_hz': 15.78}, 2: {'drive_db': 5.27}, 1: {'delay_seconds': 3.76}}","{0: {'rate_hz': 15.71}, 4: {'depth': 0.55}, 5: {'wet_level': 0.54}, 2: {'drive_db': 1.33}}",0.43202066861298044,
178.mp3,{4: {'depth': 0.57}},"{4: {'depth': 0.55}, 3: {'gain_db': 8.82}}",0.48245614035087725,
179.mp3,"{0: {'rate_hz': 17.02}, 5: {'wet_level': 0.38}}","{5: {'wet_level': 0.34}, 4: {'depth': 0.33}, 2: {'drive_db': 11.74}, 1: {'delay_seconds': 1.34}, 3: {'gain_db': -7.49}}",0.17894736842105263,
180.mp3,"{2: {'drive_db': 9.38}, 5: {'wet_level': 0.57}, 0: {'rate_hz': 10.37}, 3: {'gain_db': -2.05}, 4: {'depth': 0.23}}",{2: {'drive_db': 7.07}},0.15649717514124295,
181.mp3,"{1: {'delay_seconds': 1.64}, 5: {'wet_level': 0.25}}","{1: {'delay_seconds': 1.58}, 3: {'gain_db': -8.92}, 4: {'depth': 0.52}, 5: {'wet_level': 0.47}}",0.33839285714285716,
182.mp3,"{4: {'depth': 0.52}, 2: {'drive_db': 1.36}, 3: {'gain_db': -1.03}, 1: {'delay_seconds': 2.58}, 0: {'rate_hz': 8.37}}","{4: {'depth': 0.33}, 2: {'drive_db': 6.04}, 3: {'gain_db': -0.06}, 0: {'rate_hz': 8.58}, 1: {'delay_seconds': 2.65}}",0.8584458613166993,
183.mp3,"{3: {'gain_db': -0.28}, 0: {'rate_hz': 12.56}, 2: {'drive_db': 8.62}}","{5: {'wet_level': 0.54}, 2: {'drive_db': 1.28}, 0: {'rate_hz': 8.64}}",0.34763562550606536,
184.mp3,{5: {'wet_level': 0.39}},"{3: {'gain_db': 4.3}, 5: {'wet_level': 0.29}}",0.37179487179487175,
185.mp3,"{0: {'rate_hz': 4.65}, 1: {'delay_seconds': 4.8}, 5: {'wet_level': 0.26}, 4: {'depth': 0.6}, 2: {'drive_db': 11.93}, 3: {'gain_db': -4.48}}",{0: {'rate_hz': 19.51}},0.0053203040173723974,
186.mp3,{5: {'wet_level': 0.27}},"{2: {'drive_db': 5.64}, 3: {'gain_db': 0.58}, 5: {'wet_level': 0.38}}",0.22222222222222224,
187.mp3,"{1: {'delay_seconds': 2.51}, 0: {'rate_hz': 6.65}}","{2: {'drive_db': 17.57}, 0: {'rate_hz': 16.59}, 1: {'delay_seconds': 1.76}, 3: {'gain_db': 3.33}}",0.23915648268349823,
188.mp3,"{0: {'rate_hz': 10.81}, 2: {'drive_db': 7.46}}","{4: {'depth': 0.46}, 0: {'rate_hz': 17.18}, 5: {'wet_level': 0.25}, 3: {'gain_db': 6.52}, 1: {'delay_seconds': 1.61}}",0.08214616096207217,
189.mp3,"{4: {'depth': 0.34}, 0: {'rate_hz': 18.29}, 1: {'delay_seconds': 2.41}, 3: {'gain_db': -6.19}, 2: {'drive_db': 5.19}}",{0: {'rate_hz': 1.38}},0.015090213231273908,
190.mp3,{4: {'depth': 0.22}},"{2: {'drive_db': 17.32}, 4: {'depth': 0.27}, 3: {'gain_db': -3.9}}",0.28947368421052627,
191.mp3,{2: {'drive_db': 14.5}},{},0.0,
192.mp3,"{0: {'rate_hz': 8.91}, 5: {'wet_level': 0.58}, 3: {'gain_db': 4.37}, 2: {'drive_db': 14.56}, 1: {'delay_seconds': 3.93}, 4: {'depth': 0.46}}","{1: {'delay_seconds': 4.85}, 0: {'rate_hz': 8.52}, 3: {'gain_db': -9.49}, 5: {'wet_level': 0.47}}",0.44238751341969995,
193.mp3,{5: {'wet_level': 0.52}},{3: {'gain_db': -1.51}},0.0,
194.mp3,"{3: {'gain_db': 3.62}, 5: {'wet_level': 0.2}, 1: {'delay_seconds': 2.34}, 2: {'drive_db': 9.12}}","{5: {'wet_level': 0.4}, 3: {'gain_db': 0.58}}",0.32860195360195354,
195.mp3,"{2: {'drive_db': 1.49}, 0: {'rate_hz': 10.34}, 3: {'gain_db': -2.12}}","{0: {'rate_hz': 19.1}, 3: {'gain_db': 2.02}, 1: {'delay_seconds': 2.47}, 4: {'depth': 0.46}, 2: {'drive_db': 7.18}}",0.33164845943894194,
196.mp3,"{0: {'rate_hz': 12.32}, 2: {'drive_db': 9.52}, 3: {'gain_db': 3.07}, 5: {'wet_level': 0.21}, 1: {'delay_seconds': 1.5}}","{0: {'rate_hz': 13.57}, 1: {'delay_seconds': 1.9}}",0.35685064935064936,
197.mp3,{4: {'depth': 0.42}},"{4: {'depth': 0.45}, 3: {'gain_db': -0.37}, 0: {'rate_hz': 2.33}, 1: {'delay_seconds': 4.86}, 2: {'drive_db': 5.38}, 5: {'wet_level': 0.29}}",0.15476190476190474,
198.mp3,"{0: {'rate_hz': 13.01}, 3: {'gain_db': 8.49}, 1: {'delay_seconds': 3.65}, 4: {'depth': 0.49}, 2: {'drive_db': 19.5}, 5: {'wet_level': 0.43}}","{1: {'delay_seconds': 4.01}, 0: {'rate_hz': 4.95}, 5: {'wet_level': 0.52}, 2: {'drive_db': 13.71}, 3: {'gain_db': -2.44}, 4: {'depth': 0.31}}",0.5764441737679202,
199.mp3,"{0: {'rate_hz': 17.82}, 1: {'delay_seconds': 3.27}, 3: {'gain_db': -3.31}, 4: {'depth': 0.39}}","{0: {'rate_hz': 8.13}, 2: {'drive_db': 17.6}, 4: {'depth': 0.58}, 3: {'gain_db': 3.79}, 5: {'wet_level': 0.22}, 1: {'delay_seconds': 2.87}}",0.4236891675729596,
200.mp3,"{4: {'depth': 0.26}, 2: {'drive_db': 1.88}, 0: {'rate_hz': 5.5}, 5: {'wet_level': 0.33}, 3: {'gain_db': -5.13}, 1: {'delay_seconds': 4.52}}","{1: {'delay_seconds': 1.59}, 2: {'drive_db': 7.71}, 4: {'depth': 0.56}, 5: {'wet_level': 0.29}, 0: {'rate_hz': 10.22}, 3: {'gain_db': -1.3}}",0.5914226995464017,
201.mp3,"{5: {'wet_level': 0.36}, 4: {'depth': 0.42}}",{4: {'depth': 0.41}},0.4880952380952381,
202.mp3,{3: {'gain_db': 2.72}},{2: {'drive_db': 5.95}},0.0,
203.mp3,"{0: {'rate_hz': 5.22}, 1: {'delay_seconds': 3.84}, 2: {'drive_db': 19.37}, 3: {'gain_db': 9.49}, 4: {'depth': 0.46}}","{0: {'rate_hz': 15.66}, 3: {'gain_db': -8.11}}",-0.0761911138177572,
204.mp3,"{2: {'drive_db': 7.84}, 0: {'rate_hz': 3.12}, 4: {'depth': 0.22}}","{3: {'gain_db': 1.05}, 2: {'drive_db': 4.54}, 5: {'wet_level': 0.53}, 4: {'depth': 0.43}}",0.2939967105263158,
205.mp3,{1: {'delay_seconds': 3.87}},"{1: {'delay_seconds': 3.36}, 3: {'gain_db': 5.53}}",0.43410852713178294,
206.mp3,"{1: {'delay_seconds': 2.08}, 4: {'depth': 0.26}, 0: {'rate_hz': 16.78}, 3: {'gain_db': 4.54}, 5: {'wet_level': 0.33}, 2: {'drive_db': 17.32}}","{3: {'gain_db': 7.24}, 4: {'depth': 0.25}, 1: {'delay_seconds': 2.27}, 2: {'drive_db': 15.78}, 0: {'rate_hz': 15.81}}",0.7640256727149861,
207.mp3,"{4: {'depth': 0.33}, 0: {'rate_hz': 10.54}, 1: {'delay_seconds': 4.71}, 2: {'drive_db': 19.6}}","{3: {'gain_db': 6.62}, 1: {'delay_seconds': 4.1}, 0: {'rate_hz': 14.46}, 2: {'drive_db': 9.67}, 5: {'wet_level': 0.33}, 4: {'depth': 0.5}}",0.4127979409943305,
208.mp3,"{0: {'rate_hz': 6.87}, 4: {'depth': 0.22}, 2: {'drive_db': 18.73}}",{0: {'rate_hz': 1.6}},0.19954303122619954,
209.mp3,{0: {'rate_hz': 4.52}},{0: {'rate_hz': 5.46}},0.9392764857881136,
210.mp3,"{5: {'wet_level': 0.4}, 1: {'delay_seconds': 1.5}}","{1: {'delay_seconds': 1.89}, 5: {'wet_level': 0.22}}",0.7192857142857143,
211.mp3,{5: {'wet_level': 0.27}},{5: {'wet_level': 0.29}},0.9393939393939394,
212.mp3,"{4: {'depth': 0.37}, 0: {'rate_hz': 17.54}, 3: {'gain_db': -0.32}, 1: {'delay_seconds': 2.42}, 2: {'drive_db': 11.73}}","{1: {'delay_seconds': 4.65}, 0: {'rate_hz': 4.8}, 2: {'drive_db': 11.43}, 5: {'wet_level': 0.42}, 4: {'depth': 0.24}, 3: {'gain_db': 7.22}}",0.4435548881543613,
213.mp3,"{3: {'gain_db': 2.1}, 1: {'delay_seconds': 1.1}, 5: {'wet_level': 0.32}}","{3: {'gain_db': -3.7}, 2: {'drive_db': 16.06}, 5: {'wet_level': 0.26}, 1: {'delay_seconds': 1.55}}",0.5932732595616674,
214.mp3,"{4: {'depth': 0.6}, 2: {'drive_db': 12.7}, 0: {'rate_hz': 4.41}, 3: {'gain_db': -3.62}, 5: {'wet_level': 0.43}, 1: {'delay_seconds': 2.37}}","{1: {'delay_seconds': 3.17}, 3: {'gain_db': -6.7}, 0: {'rate_hz': 5.0}, 2: {'drive_db': 10.03}, 5: {'wet_level': 0.47}, 4: {'depth': 0.39}}",0.8123858790156824,
215.mp3,"{2: {'drive_db': 13.81}, 4: {'depth': 0.5}, 3: {'gain_db': -5.79}}",{4: {'depth': 0.35}},0.2333333333333333,
216.mp3,"{1: {'delay_seconds': 3.14}, 4: {'depth': 0.53}, 0: {'rate_hz': 10.65}, 3: {'gain_db': -1.53}, 2: {'drive_db': 10.25}, 5: {'wet_level': 0.46}}",{1: {'delay_seconds': 4.76}},0.08067940552016986,
