audio_name,applied_effects,GA_effects,similarity_indv,best_fit,similarity_indv_effects_only
49.mp3,"{0: {'rate_hz': 15.03}, 2: {'drive_db': 12.29}, 3: {'gain_db': 4.03}, 1: {'delay_seconds': 1.67}}","{3: {'gain_db': 2.13}, 4: {'depth': 0.5}, 1: {'delay_seconds': 1.48}, 2: {'drive_db': 9.16}}",,90.56421737749892,
50.mp3,{4: {'depth': 0.27}},"{0: {'rate_hz': 8.93}, 2: {'drive_db': 18.2}}",,11.493675726969768,
51.mp3,"{2: {'drive_db': 19.01}, 0: {'rate_hz': 17.17}, 4: {'depth': 0.59}}","{1: {'delay_seconds': 1.56}, 4: {'depth': 0.38}, 0: {'rate_hz': 4.71}}",,55.119322620226924,
52.mp3,{2: {'drive_db': 8.28}},{},,2.3222833061110775,
53.mp3,"{0: {'rate_hz': 4.87}, 3: {'gain_db': 0.8}}",{},,3.3082411099266147,
54.mp3,"{3: {'gain_db': -9.37}, 5: {'wet_level': 0.42}, 1: {'delay_seconds': 4.06}, 2: {'drive_db': 13.02}, 0: {'rate_hz': 19.81}, 4: {'depth': 0.49}}","{0: {'rate_hz': 10.22}, 4: {'depth': 0.54}, 5: {'wet_level': 0.46}, 1: {'delay_seconds': 1.37}, 3: {'gain_db': -1.39}}",,60.340984623940635,
55.mp3,"{4: {'depth': 0.36}, 1: {'delay_seconds': 2.32}, 5: {'wet_level': 0.29}, 3: {'gain_db': 5.4}}",{},,126.75199050839255,
56.mp3,"{0: {'rate_hz': 6.85}, 3: {'gain_db': 9.2}, 5: {'wet_level': 0.26}}",{},,40.680202051596986,
57.mp3,"{0: {'rate_hz': 10.03}, 1: {'delay_seconds': 4.7}, 3: {'gain_db': -2.96}, 5: {'wet_level': 0.34}, 2: {'drive_db': 4.76}}",{},,158.5010027921034,
58.mp3,"{0: {'rate_hz': 3.62}, 4: {'depth': 0.29}, 3: {'gain_db': -8.61}}",{},,42.63667125856536,
59.mp3,"{0: {'rate_hz': 4.8}, 2: {'drive_db': 19.9}, 4: {'depth': 0.55}, 3: {'gain_db': 6.15}, 1: {'delay_seconds': 2.33}}","{4: {'depth': 0.41}, 0: {'rate_hz': 4.41}, 1: {'delay_seconds': 2.43}, 5: {'wet_level': 0.22}}",,17.78958786323089,
60.mp3,{1: {'delay_seconds': 4.76}},"{3: {'gain_db': -0.82}, 2: {'drive_db': 4.31}}",,53.037328457234,
61.mp3,"{1: {'delay_seconds': 2.43}, 5: {'wet_level': 0.45}, 4: {'depth': 0.54}, 2: {'drive_db': 3.81}}","{3: {'gain_db': 0.1}, 4: {'depth': 0.22}, 1: {'delay_seconds': 2.81}, 0: {'rate_hz': 14.3}, 2: {'drive_db': 18.39}}",,23.538329406951114,
62.mp3,{4: {'depth': 0.38}},{},,23.53349064273339,
63.mp3,"{2: {'drive_db': 16.31}, 5: {'wet_level': 0.27}, 0: {'rate_hz': 15.64}, 1: {'delay_seconds': 1.13}}",{},,5.559199773304138,
64.mp3,"{1: {'delay_seconds': 1.94}, 2: {'drive_db': 9.36}}",{0: {'rate_hz': 14.72}},,58.7279795843116,
65.mp3,"{5: {'wet_level': 0.57}, 0: {'rate_hz': 2.4}, 1: {'delay_seconds': 2.05}}","{1: {'delay_seconds': 1.44}, 2: {'drive_db': 13.64}, 0: {'rate_hz': 11.56}, 3: {'gain_db': 3.84}, 4: {'depth': 0.5}, 5: {'wet_level': 0.47}}",,17.44356543392385,
66.mp3,"{4: {'depth': 0.24}, 5: {'wet_level': 0.33}, 2: {'drive_db': 15.73}, 0: {'rate_hz': 12.96}}",{},,5.407294329973994,
