audio_name,applied_effects,GA_effects,similarity_indv,best_fit,similarity_indv_effects_only
0.mp3,"{2: {'drive_db': 6.59}, 4: {'depth': 0.32}, 5: {'wet_level': 0.57}, 1: {'delay_seconds': 3.48}}","{3: {'gain_db': 4.11}, 5: {'wet_level': 0.29}, 2: {'drive_db': 14.84}, 4: {'depth': 0.51}}",0.2373648216769022,23.518610558328334,
1.mp3,"{2: {'drive_db': 12.68}, 5: {'wet_level': 0.38}, 4: {'depth': 0.29}, 0: {'rate_hz': 9.49}}","{3: {'gain_db': 0.29}, 5: {'wet_level': 0.42}, 4: {'depth': 0.3}, 1: {'delay_seconds': 4.18}, 0: {'rate_hz': 9.12}}",0.5501438373173434,11.34380824006384,
2.mp3,"{0: {'rate_hz': 15.02}, 4: {'depth': 0.36}}","{0: {'rate_hz': 14.92}, 3: {'gain_db': -5.38}, 2: {'drive_db': 8.76}, 4: {'depth': 0.4}}",0.45655016642891105,11.811246294172758,
3.mp3,"{1: {'delay_seconds': 2.26}, 2: {'drive_db': 14.18}, 5: {'wet_level': 0.38}, 0: {'rate_hz': 4.11}}","{3: {'gain_db': 9.23}, 5: {'wet_level': 0.28}, 2: {'drive_db': 10.14}, 0: {'rate_hz': 6.39}, 1: {'delay_seconds': 2.28}}",0.6176287535935254,8.797988921886876,
4.mp3,"{1: {'delay_seconds': 3.99}, 4: {'depth': 0.26}, 3: {'gain_db': 2.76}, 0: {'rate_hz': 2.55}, 5: {'wet_level': 0.54}}","{0: {'rate_hz': 4.1}, 2: {'drive_db': 4.95}, 3: {'gain_db': -1.37}, 1: {'delay_seconds': 3.99}, 5: {'wet_level': 0.22}}",0.529266120582661,20.23232114036577,
5.mp3,"{2: {'drive_db': 4.27}, 0: {'rate_hz': 6.09}, 3: {'gain_db': -3.47}}","{4: {'depth': 0.42}, 2: {'drive_db': 15.04}, 3: {'gain_db': -9.65}, 0: {'rate_hz': 11.86}}",0.36042855640592897,0.3236784765932401,
6.mp3,"{0: {'rate_hz': 8.77}, 3: {'gain_db': 0.93}, 1: {'delay_seconds': 1.33}, 4: {'depth': 0.41}, 5: {'wet_level': 0.26}, 2: {'drive_db': 18.85}}","{2: {'drive_db': 14.53}, 1: {'delay_seconds': 1.14}, 0: {'rate_hz': 6.66}, 3: {'gain_db': 4.01}, 5: {'wet_level': 0.21}, 4: {'depth': 0.44}}",0.824435549767196,0.5983264840606193,
7.mp3,"{5: {'wet_level': 0.54}, 3: {'gain_db': 1.59}, 0: {'rate_hz': 2.18}, 2: {'drive_db': 6.77}}","{2: {'drive_db': 3.37}, 0: {'rate_hz': 2.15}, 5: {'wet_level': 0.5}}",0.6559194384824637,7.108606594201381,
8.mp3,"{0: {'rate_hz': 2.45}, 4: {'depth': 0.24}, 5: {'wet_level': 0.3}, 3: {'gain_db': 2.38}}","{4: {'depth': 0.21}, 5: {'wet_level': 0.4}, 3: {'gain_db': -4.65}, 0: {'rate_hz': 2.99}, 2: {'drive_db': 12.52}}",0.59694254587631,11.367968657226877,
9.mp3,{3: {'gain_db': 8.18}},"{2: {'drive_db': 10.33}, 3: {'gain_db': 3.48}}",0.37073707370737075,0.0545275853190374,
