audio_name,applied_effects,GA_effects,similarity_indv,best_fit,similarity_indv_effects_only
19.mp3,"{5: {'wet_level': 0.52}, 4: {'depth': 0.48}, 3: {'gain_db': 2.58}, 1: {'delay_seconds': 3.55}, 0: {'rate_hz': 19.65}, 2: {'drive_db': 8.38}}","{5: {'wet_level': 0.51}, 3: {'gain_db': 4.76}, 2: {'drive_db': 12.04}, 4: {'depth': 0.6}, 0: {'rate_hz': 17.83}, 1: {'delay_seconds': 3.34}}",0.8737114561953607,12.665749270475803,
20.mp3,"{3: {'gain_db': -2.52}, 5: {'wet_level': 0.39}, 2: {'drive_db': 18.83}, 1: {'delay_seconds': 3.12}, 4: {'depth': 0.34}}","{2: {'drive_db': 18.25}, 1: {'delay_seconds': 4.14}, 3: {'gain_db': 1.24}, 4: {'depth': 0.4}}",0.7083663828248419,8.560373652704627,
21.mp3,"{0: {'rate_hz': 8.56}, 1: {'delay_seconds': 1.93}, 5: {'wet_level': 0.34}, 4: {'depth': 0.2}}","{4: {'depth': 0.6}, 3: {'gain_db': -4.66}, 2: {'drive_db': 16.35}, 1: {'delay_seconds': 2.75}, 5: {'wet_level': 0.35}}",0.5179216052303279,0.1813815419222862,
22.mp3,"{2: {'drive_db': 13.19}, 4: {'depth': 0.2}, 3: {'gain_db': -1.66}, 0: {'rate_hz': 9.73}, 5: {'wet_level': 0.2}, 1: {'delay_seconds': 4.35}}","{4: {'depth': 0.21}, 1: {'delay_seconds': 4.25}, 0: {'rate_hz': 19.5}, 2: {'drive_db': 7.04}}",0.678838984077849,31.892280884269645,
23.mp3,"{3: {'gain_db': -5.9}, 2: {'drive_db': 4.7}, 5: {'wet_level': 0.2}, 1: {'delay_seconds': 2.64}, 0: {'rate_hz': 18.15}}","{1: {'delay_seconds': 3.39}, 5: {'wet_level': 0.25}, 2: {'drive_db': 10.79}, 0: {'rate_hz': 13.64}, 3: {'gain_db': 1.64}}",0.7708188691433329,0.5835147881404984,
24.mp3,{4: {'depth': 0.42}},{4: {'depth': 0.46}},0.9727834473024091,4.271261318530514,
25.mp3,"{4: {'depth': 0.49}, 5: {'wet_level': 0.54}, 1: {'delay_seconds': 4.04}, 3: {'gain_db': -5.07}, 0: {'rate_hz': 5.52}, 2: {'drive_db': 2.07}}","{2: {'drive_db': 3.95}, 0: {'rate_hz': 5.36}, 3: {'gain_db': 4.88}, 1: {'delay_seconds': 4.16}, 5: {'wet_level': 0.31}, 4: {'depth': 0.33}}",0.718623086248014,21.468134208120624,
26.mp3,"{4: {'depth': 0.23}, 3: {'gain_db': -7.1}, 5: {'wet_level': 0.44}, 0: {'rate_hz': 14.75}, 2: {'drive_db': 16.59}, 1: {'delay_seconds': 1.92}}","{1: {'delay_seconds': 1.59}, 5: {'wet_level': 0.46}, 4: {'depth': 0.33}, 0: {'rate_hz': 13.15}, 3: {'gain_db': -0.14}, 2: {'drive_db': 13.88}}",0.8272240666407844,21.20685715033435,
27.mp3,"{2: {'drive_db': 10.69}, 5: {'wet_level': 0.27}, 0: {'rate_hz': 15.17}, 1: {'delay_seconds': 4.56}, 3: {'gain_db': 9.46}, 4: {'depth': 0.3}}","{2: {'drive_db': 18.23}, 1: {'delay_seconds': 4.49}, 4: {'depth': 0.37}, 0: {'rate_hz': 9.77}}",0.5207531757867158,13.7876399502006,
28.mp3,"{5: {'wet_level': 0.51}, 1: {'delay_seconds': 2.14}, 0: {'rate_hz': 2.76}}","{1: {'delay_seconds': 1.95}, 5: {'wet_level': 0.39}, 2: {'drive_db': 11.11}, 0: {'rate_hz': 2.56}}",0.7584341877113678,25.468854987535547,
